seq,timestamp,action,path,name,oid,opcodes,record_count,plcn
919,2026-05-16T16:51:56.550Z,CREATE,/test,xbpt_india_trace_307426.json,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34357
920,,STREAM_UPD,/test,,0x702,UPDATE_STREAM,1,34358
921,2026-05-16T16:51:56.571Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,xbpt_india_temp_254875.bak,0x718,INSERT_ROW INSERT_ROW SET_OBJECT,3,34359
922,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,,0x718,UPDATE_STREAM,1,34360
923,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x704,ALLOCATE,1,34362
924,2026-05-16T16:51:52.204Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,xbpt_archive_sync_589134.csv,0x70d,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34363
925,,ENTRY_REMOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,xbpt_data_beta_187732.md,0x718,DELETE_ROW DELETE_ROW UPDATE_DATA_WITH,3,34364
926,2026-05-16T16:51:56.582Z,RENAME,/test,elvis_dir_audit_430310,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34365
927,2026-05-16T16:51:53.804Z,MOVE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_lima_romeo_145243.txt,0x710,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34366
928,2026-05-16T16:51:56.664Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_tango_draft_409450.csv,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34367
929,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34368
930,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_record_901264,,0x712,ALLOCATE,1,34369
931,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34370
932,2026-05-16T16:51:56.587Z,MOVE,/test/elvis_dir_victor_783323,elvis_dir_papa_867118,0x717,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34371
933,2026-05-16T16:51:53.130Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_backup_delta_875492.txt,0x704,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34372
934,2026-05-16T16:51:56.768Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,elvis_dir_zulu_127761,0x721,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34373
935,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x703,ALLOCATE,1,34374
936,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_record_901264,,0x712,ALLOCATE,1,34376
937,,MODIFY,/test,,0x702,UPDATE_ROW,1,34377
938,,STREAM_UPD,/test,,0x702,UPDATE_STREAM,1,34378
939,2026-05-16T16:51:54.576Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_gamma_beta_871678.log,0x711,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34379
940,,DELETE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34380
941,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34381
942,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34383
943,2026-05-16T16:51:56.946Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_mike_india_444246.xml,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34384
944,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34385
945,2026-05-16T16:51:57.016Z,CREATE,/test/elvis_dir_record_449015,xbpt_report_echo_124913.json,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34387
946,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34388
947,2026-05-16T16:51:57.022Z,CREATE,/test,xbpt_tango_hotel_685730.json,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34389
948,,STREAM_UPD,/test,,0x702,UPDATE_STREAM,1,34390
949,2026-05-16T16:51:57.046Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_quebec_audit_121864.cfg,0x707,INSERT_ROW INSERT_ROW SET_OBJECT,3,34392
950,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,UPDATE_STREAM,1,34393
951,2026-05-16T16:51:57.052Z,CREATE,/test,xbpt_draft_tango_958869.bin,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34394
952,,STREAM_UPD,/test,,0x702,UPDATE_STREAM,1,34395
953,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34396
954,2026-05-16T16:51:57.069Z,CREATE,/test,xbpt_config_log_714507.md,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34397
955,,STREAM_UPD,/test,,0x702,UPDATE_STREAM,1,34398
956,,DELETE,/test/elvis_dir_record_449015,,0x70f,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34399
957,,ALLOCATE,/test/elvis_dir_index_149423,,0x722,ALLOCATE,1,34401
958,2026-05-16T16:51:57.146Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_india_whiskey_159747.csv,0x707,INSERT_ROW INSERT_ROW SET_OBJECT,3,34402
959,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,UPDATE_STREAM,1,34403
960,2026-05-16T16:51:56.748Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_zulu_460102,0x707,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34404
961,2026-05-16T16:51:57.197Z,CREATE,/test,xbpt_hotel_alpha_375121.txt,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34405
962,,STREAM_UPD,/test,,0x702,UPDATE_STREAM,1,34406
963,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_gamma_trace_145085.json,0x704,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34408
964,,REPARENT,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_config_delta_436836.cfg,0x710,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34410
965,2026-05-16T16:51:57.265Z,CREATE,/test,xbpt_symlink_hotel_632659.lnk,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34411
966,,ENTRY_REMOVE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_config_delta_436836.cfg,0x710,DELETE_ROW DELETE_ROW,2,34413
967,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34416
968,,DELETE,/test,,0x702,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34417
969,,REPARENT,/test/elvis_dir_record_449015,xbpt_uniform_alpha_635589.csv,0x70f,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34418
970,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,34419
971,2026-05-16T16:51:57.422Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_audit_log_130131.ini,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34420
972,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34421
973,,DELETE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34422
974,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34423
975,2026-05-16T16:51:57.457Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_report_alpha_806856.csv,0x707,INSERT_ROW INSERT_ROW SET_OBJECT,3,34424
976,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,UPDATE_STREAM,1,34425
977,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34426
978,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_lima_cache_587912.csv,0x711,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34427
979,,DELETE,OID 0x71e,elvis_dir_report_869722,0x71e,DELETE_ROW DELETE_ROW DELETE_TABLE DELETE_ROW,4,34428
980,2026-05-16T16:51:57.533Z,CREATE,/test/elvis_dir_india_800575,xbpt_draft_victor_387228.txt,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34433
981,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,UPDATE_STREAM,1,34434
982,2026-05-16T16:51:57.578Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_archive_704644,xbpt_uniform_oscar_320878.log,0x724,INSERT_ROW INSERT_ROW SET_OBJECT,3,34436
983,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_archive_704644,,0x724,UPDATE_STREAM,1,34437
984,2026-05-16T16:51:57.358Z,RENAME,/test,elvis_dir_log_202031,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34441
985,2026-05-16T16:51:51.832Z,MOVE,/test/elvis_dir_record_449015,xbpt_uniform_config_360967.cfg,0x70f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34444
986,,ALLOCATE,/test,,0x702,ALLOCATE,1,34446
987,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34447
988,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_beta_audit_333607.json,0x707,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34448
989,,REPARENT,/test/elvis_dir_record_449015,xbpt_report_echo_124913.json,0x70f,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34449
990,2026-05-16T16:51:57.392Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_kilo_908237,0x707,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34450
991,2026-05-16T16:51:57.770Z,CREATE,/test/elvis_dir_record_449015,xbpt_whiskey_sync_681180.xml,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34451
992,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34452
993,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34453
994,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34455
995,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,ALLOCATE,1,34456
996,2026-05-16T16:51:57.921Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_sierra_record_710410.bin,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34457
997,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34458
998,2026-05-16T16:51:57.955Z,CREATE,/test/elvis_dir_record_449015,xbpt_november_quebec_231876.bak,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34460
999,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34461
1000,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x703,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34463
1001,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34466
1002,2026-05-16T16:51:58.023Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_november_report_437342.bin,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34467
1003,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34468
1004,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x703,UPDATE_ROW,1,34469
1005,2026-05-16T16:51:58.052Z,CREATE,OID 0x726,elvis_dir_sierra_206622,0x726,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34470
1006,2026-05-16T16:51:58.062Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_sierra_papa_124233.bin,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34471
1007,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34472
1008,,CONTAINER,,,,MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER MOVE_CONTAINER,6,34476
1009,,MODIFY,/test,,0x702,FREE,1,34477
1010,2026-05-16T16:51:58.003Z,MOVE,/test/elvis_dir_record_449015,elvis_dir_sync_733187,0x70f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34481
1011,,MODIFY,/test/elvis_dir_index_149423,,0x722,FREE,1,34483
1012,2026-05-16T16:51:58.235Z,CREATE,/test/elvis_dir_india_800575,xbpt_kilo_config_292054.json,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34484
1013,,MODIFY,/test/elvis_dir_india_800575,,0x723,UPDATE_ROW,1,34485
1014,2026-05-16T16:51:54.031Z,MOVE,/test,xbpt_victor_alpha_349060.log,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34491
1015,2023-11-27T07:16:30.165Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_sierra_sierra_406804.tmp,0x704,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34492
1016,2026-05-16T16:51:58.334Z,CREATE,/test/elvis_dir_papa_805353,xbpt_mike_oscar_154118.csv,0x725,INSERT_ROW INSERT_ROW SET_OBJECT,3,34493
1017,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x725,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34494
1018,,ALLOCATE,/test/elvis_dir_papa_805353,,0x725,ALLOCATE,1,34497
1019,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,,0x718,FREE,1,34498
1020,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34499
1021,,ALLOCATE,/test/elvis_dir_record_449015,,0x70f,ALLOCATE,1,34502
1022,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,UPDATE_ROW,1,34503
1023,,ALLOCATE,/test/elvis_dir_record_449015,,0x70f,ALLOCATE,1,34506
1024,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_echo_whiskey_534063.tmp,0x70b,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34507
1025,,ALLOCATE,/test,,0x702,ALLOCATE,1,34508
1026,,REPARENT,/test/elvis_dir_india_800575,xbpt_draft_victor_387228.txt,0x723,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34509
1027,2026-05-16T16:51:58.591Z,CREATE,/test/elvis_dir_record_449015,xbpt_gamma_archive_952302.cfg,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34511
1028,,UPDATE,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW,2,34512
1029,,DELETE,/test,,0x702,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34513
1030,2026-05-16T16:51:58.615Z,CREATE,OID 0x728,elvis_dir_mike_728074,0x728,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34514
1031,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,FREE,1,34518
1032,,ALLOCATE,/test,,0x702,ALLOCATE,1,34519
1033,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_yankee_log_978386.xml,0x703,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34521
1034,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34522
1035,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34523
1036,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,ALLOCATE,1,34524
1037,,STREAM_UPD,/test/elvis_dir_india_800575,,0x723,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34525
1038,2026-05-16T16:51:58.393Z,MOVE,/test/elvis_dir_victor_783323,elvis_dir_record_340186,0x717,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34527
1039,,ALLOCATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,ALLOCATE,1,34529
1040,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34531
1041,2026-05-16T16:51:58.902Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_temp_mike_134457.bak,0x711,INSERT_ROW INSERT_ROW SET_OBJECT,3,34532
1042,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,UPDATE_STREAM,1,34533
1043,,STREAM_UPD,/test/elvis_dir_index_149423,,0x722,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34535
1044,2026-05-16T16:51:58.945Z,CREATE,/test/elvis_dir_victor_783323,xbpt_romeo_quebec_189040.ini,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34537
1045,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34538
1046,,DELETE,/test/elvis_dir_papa_805353,,0x725,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34540
1047,,STREAM_UPD,/test/elvis_dir_index_149423,,0x722,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34541
1048,2026-05-16T16:51:59.000Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_delta_report_275249.dat,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34542
1049,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34543
1050,2026-05-16T16:51:59.006Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_delta_echo_268401.csv,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34544
1051,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34545
1052,2026-05-16T16:51:59.048Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_echo_uniform_357255.txt,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34546
1053,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34547
1054,2026-05-16T16:51:59.060Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141,elvis_dir_output_527690,0x72a,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34548
1055,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141,,0x72a,ALLOCATE,1,34551
1056,2026-05-16T16:51:58.902Z,MOVE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,elvis_dir_trace_317145,0x710,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34552
1057,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34553
1058,2026-05-16T16:51:59.071Z,RENAME,/test,elvis_dir_trace_430316,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34555
1059,2026-05-16T16:51:59.156Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_zulu_hotel_356824.dat,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34556
1060,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34557
1061,,REPARENT,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,34561
1062,2026-05-16T16:51:59.263Z,CREATE,/test/elvis_dir_victor_783323,xbpt_trace_hotel_502150.xml,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34562
1063,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34563
1064,,DELETE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34564
1065,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x725,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34565
1066,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x725,UPDATE_STREAM,1,34566
1067,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,xbpt_audit_foxtrot_604743.xml,0x715,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34568
1068,2026-05-16T16:51:55.692Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,xbpt_audit_foxtrot_604743.xml,0x715,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34569
1069,2026-05-16T16:51:59.380Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_index_november_257579.json,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34571
1070,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34572
1071,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141,,0x72a,ALLOCATE,1,34574
1072,,STREAM_UPD,/test,,0x702,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34575
1073,2026-05-16T16:51:59.431Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,xbpt_hotel_yankee_781098.log,0x721,INSERT_ROW INSERT_ROW SET_OBJECT,3,34577
1074,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x721,UPDATE_STREAM,1,34578
1075,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34580
