seq,timestamp,action,path,name,oid,opcodes,record_count,plcn
1670,2026-05-16T16:38:54.566Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718,index_november_943856.log,0x7b6,INSERT_ROW INSERT_ROW SET_OBJECT,3,36119
1671,,STREAM_UPD,/testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718,,0x7b6,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36120
1672,2026-05-16T16:38:55.050Z,CREATE,/testspecials2/dir_yankee_474982/dir_mike_734231,kilo_temp_256282.bin,0x7a8,INSERT_ROW INSERT_ROW SET_OBJECT,3,36122
1673,,ALLOCATE,/testspecials2/dir_yankee_474982/dir_mike_734231,,0x7a8,ALLOCATE,1,36127
1674,2026-05-16T16:38:55.641Z,CREATE,/testspecials2/dir_kilo_616914/dir_index_179689,yankee_sync_699381.json,0x7af,INSERT_ROW INSERT_ROW SET_OBJECT,3,36128
1675,,STREAM_UPD,/testspecials2/dir_kilo_616914/dir_backup_630871,,0x78b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36131
1676,,MODIFY,/testspecials2/dir_kilo_616914/dir_index_179689,,0x7af,SET_RANGE_STATE,1,36133
1677,,REPARENT,/testspecials2/dir_oscar_397968,temp_oscar_857411.dat,0x781,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36134
1678,2026-05-16T16:38:54.429Z,MOVE,/testspecials2/dir_oscar_397968/dir_zulu_210476,dir_victor_576943,0x787,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,36135
1679,2026-05-16T16:38:07.014Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988/dir_papa_820469/dir_papa_622200,hardlink_mike_755647.xml,0x798,INSERT_ROW INSERT_ROW,2,36139
1680,,STREAM_UPD,/testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382,,0x794,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36145
1681,,REPARENT,/testspecials2/dir_kilo_616914,victor_foxtrot_346767.lnk,0x779,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36147
1682,2026-05-16T16:37:43.504Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_november_374306/dir_papa_764536,hardlink_hotel_731581.lnk,0x778,INSERT_ROW INSERT_ROW,2,36149
1683,2026-05-16T16:38:58.083Z,CREATE,/testspecials2/dir_yankee_474982/dir_mike_734231,symlink_backup_881176.lnk,0x7a8,INSERT_ROW INSERT_ROW SET_OBJECT,3,36150
1684,2026-05-16T16:38:58.369Z,CREATE,/testspecials2/dir_kilo_616914/dir_backup_630871,zulu_quebec_328445.txt,0x78b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36152
1685,2026-05-16T16:38:58.839Z,CREATE,/testspecials2/dir_kilo_616914/dir_backup_630871,trace_index_996981.txt,0x78b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36156
1686,,MODIFY,/testspecials2,,0x775,FREE,1,36158
1687,2026-05-16T16:38:59.547Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500,symlink_november_800550.lnk,0x7b7,INSERT_ROW INSERT_ROW SET_OBJECT,3,36159
1688,,OP,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500,,0x7b7,INSERT_ROW INSERT_ROW INSERT_ROW,3,36160
1689,,ENTRY_REMOVE,/testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718,,0x7b6,DELETE_ROW,1,36162
1690,2026-05-16T16:38:56.737Z,MOVE,/testspecials2/dir_kilo_616914,dir_delta_779427,0x779,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,36163
1691,,STREAM_UPD,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527/dir_november_114427,,0x7be,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36165
1692,2026-05-16T16:39:01.232Z,CREATE,/testspecials2/dir_kilo_616914/dir_backup_630871,hotel_tango_211756.txt,0x78b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36167
1693,,OP,/testspecials2/dir_yankee_474982/dir_mike_734231,,0x7a8,INSERT_ROW INSERT_ROW INSERT_ROW,3,36169
1694,2026-05-16T16:39:01.647Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915/dir_gamma_618415/dir_sierra_573793,dir_sierra_573793,0x7c2,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36170
1695,,STREAM_UPD,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527/dir_echo_311516,,0x7bf,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36172
1696,2026-05-16T16:39:02.507Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382,gamma_foxtrot_444475.md,0x794,INSERT_ROW INSERT_ROW SET_OBJECT,3,36175
1697,,REPARENT,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988/dir_temp_241630/dir_echo_440846,symlink_draft_962859.lnk,0x7a4,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36177
1698,2026-05-16T16:38:14.568Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988/dir_temp_241630/dir_echo_440846,hardlink_victor_717565.lnk,0x7a4,INSERT_ROW INSERT_ROW,2,36178
1699,2026-05-16T16:39:03.204Z,CREATE,/testspecials2/dir_trace_120580,symlink_data_109741.lnk,0x79c,INSERT_ROW INSERT_ROW SET_OBJECT,3,36179
1700,,OP,/testspecials2/dir_trace_120580,,0x79c,INSERT_ROW INSERT_ROW INSERT_ROW,3,36180
1701,,ALLOCATE,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527/dir_echo_311516,,0x7bf,ALLOCATE,1,36182
1702,2026-05-16T16:39:04.103Z,CREATE,/testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437,dir_audit_580437,0x7c4,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36183
1703,2026-05-16T16:39:04.384Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507,symlink_alpha_988639.lnk,0x790,INSERT_ROW INSERT_ROW SET_OBJECT,3,36186
1704,,STREAM_UPD,/testspecials2/dir_log_298284/dir_draft_685915,,0x78f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36188
1705,,REPARENT,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988,symlink_trace_298622.lnk,0x77d,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36189
1706,2026-05-16T16:39:05.177Z,CREATE,/testspecials2/dir_oscar_397968,victor_cache_862278.xml,0x781,INSERT_ROW INSERT_ROW SET_OBJECT,3,36191
1707,,OP,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988,,0x77d,INSERT_ROW INSERT_ROW INSERT_ROW,3,36193
1708,2026-05-16T16:39:05.640Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500,gamma_config_101387.json,0x7b7,INSERT_ROW INSERT_ROW SET_OBJECT,3,36195
1709,2026-05-16T16:39:06.117Z,CREATE,/testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638,yankee_victor_329544.md,0x7bb,INSERT_ROW INSERT_ROW SET_OBJECT,3,36198
1710,,STREAM_UPD,/testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638,,0x7bb,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36199
1711,,MODIFY,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500,,0x7b7,SET_RANGE_STATE SET_RANGE_STATE,2,36203
1712,,ALLOCATE,/testspecials2/dir_kilo_616914/dir_backup_630871,,0x78b,ALLOCATE,1,36208
1713,2026-05-16T16:39:07.000Z,CREATE,/testspecials2/dir_kilo_616914,symlink_record_436076.lnk,0x779,INSERT_ROW INSERT_ROW SET_OBJECT,3,36209
1714,,STREAM_UPD,/testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776,,0x783,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36211
1715,,STREAM_UPD,/testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718,,0x7b6,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36213
1716,2026-05-16T16:39:07.729Z,CREATE,/testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437,sierra_zulu_521435.txt,0x7c4,INSERT_ROW INSERT_ROW SET_OBJECT,3,36214
1717,,ENTRY_REMOVE,/testspecials2/dir_kilo_616914/dir_papa_668661,,0x7bd,DELETE_ROW,1,36216
1718,2026-05-16T16:39:08.507Z,CREATE,/testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437,symlink_log_249337.lnk,0x7c4,INSERT_ROW INSERT_ROW SET_OBJECT,3,36219
1719,2025-01-10T16:38:27.382Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382,hardlink_lima_842582.json,0x794,INSERT_ROW INSERT_ROW,2,36229
1720,2026-05-16T16:37:54.504Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261,hardlink_delta_703552.lnk,0x78a,INSERT_ROW INSERT_ROW,2,36234
1721,2026-05-16T16:39:10.019Z,CREATE,/testspecials2/dir_kilo_616914/dir_backup_630871,alpha_delta_986365.bak,0x78b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36235
1722,,OP,/testspecials2/dir_oscar_397968,,0x781,INSERT_ROW INSERT_ROW INSERT_ROW,3,36238
1723,2026-05-16T16:39:10.687Z,CREATE,/testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638,india_india_383696.txt,0x7bb,INSERT_ROW INSERT_ROW SET_OBJECT,3,36239
1724,2026-05-16T16:38:52.226Z,RENAME,/testspecials2/dir_kilo_616914,dir_zulu_731439,0x779,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,36242
1725,,OP,/testspecials2/dir_trace_120580,,0x79c,INSERT_ROW INSERT_ROW INSERT_ROW,3,36244
1726,,OP,/testspecials2/dir_kilo_616914,,0x779,INSERT_ROW INSERT_ROW INSERT_ROW,3,36247
1727,2026-05-16T16:39:12.507Z,CREATE,/testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/dir_papa_245702,mike_mike_943941.txt,0x7c5,INSERT_ROW INSERT_ROW SET_OBJECT,3,36248
1728,2026-05-16T16:38:03.773Z,RENAME,/testspecials2,uniform_record_382983.ini,0x775,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,36250
1729,2026-05-16T16:39:13.105Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_november_374306/dir_india_281865,log_november_950609.cfg,0x7b8,INSERT_ROW INSERT_ROW SET_OBJECT,3,36251
1730,,STREAM_UPD,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_november_374306/dir_india_281865,,0x7b8,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36252
1731,2026-05-16T16:39:13.423Z,CREATE,/testspecials2/dir_kilo_616914/dir_india_415253,symlink_archive_783446.lnk,0x7c3,INSERT_ROW INSERT_ROW SET_OBJECT,3,36253
1732,,OP,/testspecials2/dir_kilo_616914/dir_india_415253,,0x7c3,INSERT_ROW INSERT_ROW INSERT_ROW,3,36254
1733,2026-05-16T16:37:51.197Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527,hardlink_tango_391027.lnk,0x77e,INSERT_ROW INSERT_ROW,2,36258
1734,2026-05-16T16:39:14.451Z,CREATE,/testspecials2/dir_yankee_474982/dir_mike_734231,symlink_log_677947.lnk,0x7a8,INSERT_ROW INSERT_ROW SET_OBJECT,3,36260
1735,,OP,/testspecials2/dir_yankee_474982/dir_mike_734231,,0x7a8,INSERT_ROW INSERT_ROW INSERT_ROW,3,36261
1736,2026-05-16T16:39:15.091Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294,symlink_foxtrot_698151.lnk,0x7b0,INSERT_ROW INSERT_ROW SET_OBJECT,3,36263
1737,,OP,/testspecials2/dir_log_298284/dir_draft_685915/dir_report_598294,,0x7b0,INSERT_ROW INSERT_ROW INSERT_ROW,3,36264
1738,,OP,/testspecials2/dir_oscar_397968/dir_oscar_522053,,0x7a3,INSERT_ROW INSERT_ROW INSERT_ROW,3,36266
1739,2026-05-16T16:39:15.698Z,CREATE,/testspecials2/dir_kilo_616914/dir_backup_630871,backup_data_703570.txt,0x78b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36267
1740,,REPARENT,/testspecials2/dir_log_298284/dir_draft_685915,november_zulu_525323.json,0x78f,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36275
1741,2026-05-16T16:39:17.606Z,CREATE,/testspecials2/dir_log_298284/dir_hotel_354514/dir_draft_263211/dir_papa_245702,papa_romeo_408020.dat,0x7c5,INSERT_ROW INSERT_ROW SET_OBJECT,3,36276
1742,2026-05-16T16:39:17.957Z,CREATE,/testspecials2/dir_yankee_474982/dir_mike_734231,report_yankee_685520.bak,0x7a8,INSERT_ROW INSERT_ROW SET_OBJECT,3,36278
1743,2026-05-16T16:39:18.956Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915/dir_romeo_104507,alpha_mike_159752.md,0x790,INSERT_ROW INSERT_ROW SET_OBJECT,3,36283
1744,2026-05-16T16:39:19.807Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_november_374306,index_data_269514.bin,0x777,INSERT_ROW INSERT_ROW SET_OBJECT,3,36286
1745,2026-05-16T16:39:20.304Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476,symlink_romeo_705711.lnk,0x787,INSERT_ROW INSERT_ROW SET_OBJECT,3,36288
1746,2026-05-16T16:39:21.181Z,CREATE,/testspecials2,delta_papa_312447.json,0x775,INSERT_ROW INSERT_ROW SET_OBJECT,3,36292
1747,,REPARENT,/testspecials2/dir_yankee_474982/dir_mike_734231,symlink_temp_631313.lnk,0x7a8,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36294
1748,2026-05-16T16:39:22.032Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527,symlink_temp_304257.lnk,0x77e,INSERT_ROW INSERT_ROW SET_OBJECT,3,36295
1749,,ENTRY_REMOVE,/testspecials2/dir_log_298284,,0x776,DELETE_ROW,1,36298
1750,,OP,/testspecials2/dir_kilo_616914/dir_india_415253,,0x7c3,INSERT_ROW INSERT_ROW INSERT_ROW,3,36299
1751,2026-05-16T16:39:23.675Z,CREATE,/testspecials2/dir_output_765435,dir_output_765435,0x7c9,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36300
1752,2026-05-16T16:39:24.257Z,CREATE,/testspecials2/dir_kilo_616914/dir_index_179689,symlink_mike_374290.lnk,0x7af,INSERT_ROW INSERT_ROW SET_OBJECT,3,36301
1753,,MODIFY,/testspecials2,,0x775,SET_RANGE_STATE,1,36302
1754,,STREAM_UPD,/testspecials2/dir_kilo_616914/dir_kilo_696708,,0x7c7,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36309
1755,2026-05-16T16:39:22.472Z,MOVE,/testspecials2/dir_oscar_397968,dir_quebec_159709,0x781,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,36311
1756,,STREAM_UPD,/testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718,,0x7b6,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36313
1757,2026-05-16T16:39:27.035Z,CREATE,/testspecials2/dir_output_765435,beta_beta_405453.log,0x7c9,INSERT_ROW INSERT_ROW SET_OBJECT,3,36315
1758,,STREAM_UPD,/testspecials2/dir_output_765435,,0x7c9,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36316
1759,2026-05-16T16:39:27.603Z,CREATE,/testspecials2/dir_sync_303009,symlink_backup_676107.lnk,0x7c6,INSERT_ROW INSERT_ROW SET_OBJECT,3,36317
1760,,OP,/testspecials2/dir_sync_303009,,0x7c6,INSERT_ROW INSERT_ROW INSERT_ROW,3,36318
1761,,STREAM_UPD,/testspecials2/dir_kilo_616914,,0x779,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36320
1762,,MODIFY,/testspecials2/dir_output_765435,,0x7c9,SET_RANGE_STATE,1,36323
1763,2026-05-16T16:39:28.895Z,CREATE,/testspecials2/dir_sync_303009,symlink_hotel_290314.lnk,0x7c6,INSERT_ROW INSERT_ROW SET_OBJECT,3,36329
1764,2026-05-16T16:39:29.221Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915,symlink_zulu_286586.lnk,0x78f,INSERT_ROW INSERT_ROW SET_OBJECT,3,36331
1765,2026-05-16T16:39:31.710Z,CREATE,/testspecials2/dir_output_765435,symlink_gamma_675335.lnk,0x7c9,INSERT_ROW INSERT_ROW SET_OBJECT,3,36336
1766,,REPARENT,/testspecials2/dir_sync_303009,symlink_hotel_290314.lnk,0x7c6,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36341
1767,2026-05-16T16:38:53.312Z,MOVE,/testspecials2/dir_kilo_616914,symlink_oscar_823022.lnk,0x779,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,36343
1768,,MODIFY,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527/dir_echo_311516,,0x7bf,FREE,1,36344
1769,2026-05-16T16:39:34.003Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988,victor_lima_445610.txt,0x77d,INSERT_ROW INSERT_ROW SET_OBJECT,3,36346
1770,,STREAM_UPD,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988,,0x77d,UPDATE_STREAM,1,36347
1771,,UPDATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988,hidden_3844,0x77d,DELETE_ROW INSERT_ROW,2,36348
1772,2026-05-16T16:39:34.358Z,CREATE,/testspecials2/dir_log_298284/dir_hotel_354514,dir_hotel_354514,0x7cb,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36349
1773,2026-05-16T16:39:34.555Z,CREATE,/testspecials2/dir_kilo_616914/dir_backup_630871,index_papa_627377.bak,0x78b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36350
1774,2026-05-16T16:38:06.917Z,MOVE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_november_374306/dir_quebec_843211/dir_archive_278198,data_output_426465.csv,0x79b,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,36355
1775,2026-05-16T16:39:36.051Z,CREATE,/testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638/dir_draft_109930,dir_draft_109930,0x7cd,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,36361
1776,,DELETE,/testspecials2/dir_log_298284/dir_draft_685915,,0x78f,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,36366
1777,,STREAM_UPD,/testspecials2/dir_trace_120580,,0x79c,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36367
1778,2026-05-16T16:39:35.804Z,MOVE,/testspecials2/dir_oscar_397968,dir_kilo_600558,0x781,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,36369
1779,2026-05-16T16:39:38.814Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527,beta_uniform_110668.bak,0x77e,INSERT_ROW INSERT_ROW SET_OBJECT,3,36370
1780,2026-05-16T16:39:39.154Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527/dir_november_114427,symlink_config_546617.lnk,0x7be,INSERT_ROW INSERT_ROW SET_OBJECT,3,36372
1781,,OP,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527/dir_november_114427,,0x7be,INSERT_ROW INSERT_ROW INSERT_ROW,3,36373
1782,2026-05-16T16:39:39.504Z,CREATE,/testspecials2/dir_kilo_616914/dir_index_179689/dir_yankee_777638,symlink_tango_548400.lnk,0x7bb,INSERT_ROW INSERT_ROW SET_OBJECT,3,36374
1783,,ENTRY_REMOVE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988/dir_hotel_533721,,0x78c,DELETE_ROW,1,36376
1784,,OP,/testspecials2/dir_oscar_397968/dir_romeo_329803,,0x795,INSERT_ROW INSERT_ROW INSERT_ROW,3,36381
1785,2026-05-16T16:39:41.411Z,CREATE,/testspecials2/dir_kilo_616914/dir_hotel_911814,symlink_delta_795625.lnk,0x7b3,INSERT_ROW INSERT_ROW SET_OBJECT,3,36382
1786,2026-05-16T16:38:58.839Z,CREATE,/testspecials2/dir_kilo_616914/dir_backup_630871,hardlink_whiskey_403265.txt,0x78b,INSERT_ROW INSERT_ROW,2,36384
1787,2026-05-16T16:39:42.741Z,CREATE,/testspecials2/dir_yankee_474982,quebec_mike_619714.md,0x7a2,INSERT_ROW INSERT_ROW SET_OBJECT,3,36386
1788,2026-05-16T16:39:43.466Z,CREATE,/testspecials2/dir_output_765435,symlink_india_945527.lnk,0x7c9,INSERT_ROW INSERT_ROW SET_OBJECT,3,36392
1789,2026-05-16T16:37:59.878Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_november_374306/dir_papa_764536,hardlink_record_579332.cfg,0x778,INSERT_ROW INSERT_ROW,2,36397
1790,2026-05-16T16:39:44.511Z,CREATE,/testspecials2/dir_sync_303009,symlink_delta_302482.lnk,0x7c6,INSERT_ROW INSERT_ROW SET_OBJECT,3,36398
1791,2026-05-16T16:39:44.913Z,CREATE,/testspecials2/dir_kilo_616914/dir_backup_630871,whiskey_record_671284.bak,0x78b,INSERT_ROW INSERT_ROW SET_OBJECT,3,36400
1792,,STREAM_UPD,/testspecials2/dir_kilo_616914/dir_backup_630871,,0x78b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36401
1793,2026-05-16T16:38:13.793Z,CREATE,/testspecials2/dir_oscar_397968/dir_romeo_329803/dir_audit_460776,hardlink_draft_118833.log,0x783,INSERT_ROW INSERT_ROW,2,36407
1794,2026-05-16T16:39:45.588Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527/dir_november_114427,echo_sync_445777.tmp,0x7be,INSERT_ROW INSERT_ROW SET_OBJECT,3,36408
1795,,STREAM_UPD,/testspecials2/dir_oscar_397968/dir_zulu_210476/dir_beta_287500/dir_archive_157527/dir_november_114427,,0x7be,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36409
1796,,REPARENT,/testspecials2/dir_log_298284/dir_draft_685915/dir_papa_627382,,0x794,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,36412
1797,2026-05-16T16:39:14.451Z,CREATE,/testspecials2/dir_yankee_474982/dir_mike_734231,hardlink_papa_568772.lnk,0x7a8,INSERT_ROW INSERT_ROW,2,36415
1798,,OP,/testspecials2/dir_oscar_397968/dir_romeo_329803,,0x795,INSERT_ROW INSERT_ROW INSERT_ROW,3,36417
1799,,REPARENT,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988/dir_temp_241630,symlink_backup_291372.lnk,0x780,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36423
1800,,OP,/testspecials2/dir_output_765435,,0x7c9,INSERT_ROW INSERT_ROW INSERT_ROW,3,36425
1801,2026-05-16T16:39:48.834Z,CREATE,/testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718,symlink_data_565527.lnk,0x7b6,INSERT_ROW INSERT_ROW SET_OBJECT,3,36428
1802,,OP,/testspecials2/dir_log_298284/dir_draft_685915/dir_alpha_727718,,0x7b6,INSERT_ROW INSERT_ROW INSERT_ROW,3,36429
1803,,ENTRY_REMOVE,/testspecials2/dir_log_298284,,0x776,DELETE_ROW,1,36431
1804,,REPARENT,/testspecials2/dir_kilo_616914/dir_backup_630871,index_papa_627377.bak,0x78b,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,36432
1805,2026-05-16T16:39:46.260Z,RENAME,/testspecials2/dir_log_298284/dir_draft_685915,dir_sync_708315,0x78f,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,36433
1806,2026-05-16T16:39:51.580Z,CREATE,/testspecials2/dir_sync_303009,symlink_yankee_423212.lnk,0x7c6,INSERT_ROW INSERT_ROW SET_OBJECT,3,36437
1807,,OP,/testspecials2/dir_sync_303009,,0x7c6,INSERT_ROW INSERT_ROW INSERT_ROW,3,36438
1808,2026-05-16T16:39:52.664Z,CREATE,/testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437,data_cache_312517.md,0x7c4,INSERT_ROW INSERT_ROW SET_OBJECT,3,36441
1809,,STREAM_UPD,/testspecials2/dir_kilo_616914/dir_papa_668661/dir_audit_580437,,0x7c4,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,36442
1810,2026-05-16T16:37:46.378Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988/dir_temp_241630,hardlink_yankee_632028.lnk,0x780,INSERT_ROW INSERT_ROW,2,36444
1811,2026-05-16T16:38:35.395Z,CREATE,/testspecials2/dir_kilo_616914/dir_victor_389261/dir_yankee_150988/dir_papa_820469,hardlink_temp_444830.txt,0x797,INSERT_ROW INSERT_ROW,2,36445
1812,2026-05-16T16:39:54.445Z,CREATE,/testspecials2/dir_oscar_397968/dir_zulu_210476,symlink_report_659060.lnk,0x787,INSERT_ROW INSERT_ROW SET_OBJECT,3,36448
1813,,OP,/testspecials2/dir_oscar_397968/dir_romeo_329803,,0x795,INSERT_ROW INSERT_ROW INSERT_ROW,3,36450
1814,2026-05-16T16:39:55.650Z,CREATE,/testspecials2/dir_kilo_616914,output_tango_240535.csv,0x779,INSERT_ROW INSERT_ROW SET_OBJECT,3,36454
1815,2026-05-16T16:39:56.076Z,CREATE,/testspecials2/dir_yankee_474982,victor_papa_728014.ini,0x7a2,INSERT_ROW INSERT_ROW SET_OBJECT,3,36456
