==============================================================================
ReFS MLog Analysis — win11refs2tspecials.raw
ReFS v3.14 | cluster_size=0x1000 | objects=230
==============================================================================

==============================================================================
MLog Control Area
==============================================================================
  Control PLCN:      0x30
  Signature:         MLog
  Format magic:      0x6dfbad7b (per-volume const, NOT a CRC — E42/#343; differs after a reformat)
  Version:           1
  Sector size:       0x1000
  UUID:              525a042c-58aa-4cca-a4f2-125f8bebb05f
  Sequence:          69
  Write counter:     2
  Flags:             0x1
  Total entries:     0
  Generation:        4995
  Data area:         0x8000 - 0x48000 (262144 clusters)
  LSN oldest:        0x1383.1
  Dispatch table:    v3.14 (44 opcodes)

==============================================================================
Data Area Summary
==============================================================================
  Total pages:       262144
  zero                 257150  ( 98.1%)
  MLog                   4994  (  1.9%)

==============================================================================
Redo Records
==============================================================================
  Total records:      7223
  Transaction starts: 2666
  Transaction commits: 0

     #  Opcode  Name                                             OID   Flags   Size
  ────  ──────  ────────────────────────────────────────  ──────────  ──────  ─────
  3388  0x0020  CmsStream::UpdateStreamUserPayload              0x35       —     72
  3389  0x0006  RedoAllocate                                    0x35       —    112
  3390  0x001f  RedoUpdateStreamSummary                         0x35       —    120
  3391  0x0002  RedoDeleteRow                                   0x35       S    128
  3392  0x0001  RedoInsertRow                                   0x35       —    152
  3393  0x0005  RedoReparentTable                               0x35       —    264
  3394  0x0001  RedoInsertRow                                   0x35       —    272
  3395  0x0002  RedoDeleteRow                                   0x35       S    224
  3396  0x0001  RedoInsertRow                                   0x35       S   1536
  3397  0x0001  RedoInsertRow                                   0x35       —    192
  3398  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3399  0x0002  RedoDeleteRow                                   0x35       S    128
  3400  0x0001  RedoInsertRow                                   0x35       —    152
  3401  0x0005  RedoReparentTable                               0x35       —    256
  3402  0x0001  RedoInsertRow                                   0x35       —    240
  3403  0x0001  RedoInsertRow                                   0x35       S   1536
  3404  0x0001  RedoInsertRow                                   0x35       —    192
  3405  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3406  0x0001  RedoInsertRow                                   0x35       S    168
  3407  0x0001  RedoInsertRow                                   0x35       —    168
  3408  0x0001  RedoInsertRow                                   0x35       —    576
  3409  0x0002  RedoDeleteRow                                   0x35       S    200
  3410  0x0008  RedoSetRangeState                               0x35       S    256
  3411  0x0002  RedoDeleteRow                                   0x35       S    192
  3412  0x0001  RedoInsertRow                                   0x35       —    184
  3413  0x0000  OpenTableFromTablePath                          0x35       —    224
  3414  0x0020  CmsStream::UpdateStreamUserPayload              0x35       —     72
  3415  0x0006  RedoAllocate                                    0x35       —    112
  3416  0x001f  RedoUpdateStreamSummary                         0x35       —    120
  3417  0x0000  OpenTableFromTablePath                          0x35       S     96
  3418  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3419  0x0001  RedoInsertRow                                   0x35       —    752
  3420  0x0001  RedoInsertRow                                   0x35       —    344
  3421  0x0001  RedoInsertRow                                   0x35       —    224
  3422  0x0001  RedoInsertRow                                   0x35       —    272
  3423  0x0002  RedoDeleteRow                                   0x35       S    168
  3424  0x0002  RedoDeleteRow                                   0x35       —    240
  3425  0x0001  RedoInsertRow                                   0x35       —    256
  3426  0x0001  RedoInsertRow                                   0x35       —    288
  3427  0x0012  RedoMoveContainer                               0x35       S    120
  3428  0x0012  RedoMoveContainer                               0x35       —     80
  3429  0x0002  RedoDeleteRow                                   0x35       S    128
  3430  0x0001  RedoInsertRow                                   0x35       —    152
  3431  0x0005  RedoReparentTable                               0x35       —    264
  3432  0x0001  RedoInsertRow                                   0x35       —    272
  3433  0x0001  RedoInsertRow                                   0x35       S    360
  3434  0x0001  RedoInsertRow                                   0x35       —    288
  3435  0x0001  RedoInsertRow                                   0x35       S   1536
  3436  0x0001  RedoInsertRow                                   0x35       —    192
  3437  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3438  0x0002  RedoDeleteRow                                   0x35       S    200
  3439  0x0001  RedoInsertRow                                   0x35       —    184
  3440  0x0000  OpenTableFromTablePath                          0x35       —    232
  3441  0x0020  CmsStream::UpdateStreamUserPayload              0x35       —     72
  3442  0x0006  RedoAllocate                                    0x35       —    112
  3443  0x001f  RedoUpdateStreamSummary                         0x35       —    120
  3444  0x0000  OpenTableFromTablePath                          0x35       S     96
  3445  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3446  0x0001  RedoInsertRow                                   0x35       —    752
  3447  0x0001  RedoInsertRow                                   0x35       —    344
  3448  0x0001  RedoInsertRow                                   0x35       —    240
  3449  0x0001  RedoInsertRow                                   0x35       —    272
  3450  0x0002  RedoDeleteRow                                   0x35       S    128
  3451  0x0001  RedoInsertRow                                   0x35       —    152
  3452  0x0005  RedoReparentTable                               0x35       —    256
  3453  0x0001  RedoInsertRow                                   0x35       —    256
  3454  0x0000  OpenTableFromTablePath                          0x35       S     96
  3455  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3456  0x0001  RedoInsertRow                                   0x35       —    752
  3457  0x0001  RedoInsertRow                                   0x35       —    344
  3458  0x0001  RedoInsertRow                                   0x35       —    224
  3459  0x0001  RedoInsertRow                                   0x35       —    272
  3460  0x0001  RedoInsertRow                                   0x35       S    360
  3461  0x0001  RedoInsertRow                                   0x35       —    288
  3462  0x0001  RedoInsertRow                                   0x35       S   1536
  3463  0x0001  RedoInsertRow                                   0x35       —    192
  3464  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3465  0x0008  RedoSetRangeState                               0x35       S    248
  3466  0x0008  RedoSetRangeState                               0x35       S    224
  3467  0x0001  RedoInsertRow                                   0x35       S    360
  3468  0x0001  RedoInsertRow                                   0x35       —    288
  3469  0x0001  RedoInsertRow                                   0x35       S    344
  3470  0x0001  RedoInsertRow                                   0x35       —    288
  3471  0x0001  RedoInsertRow                                   0x35       S   1536
  3472  0x0001  RedoInsertRow                                   0x35       —    192
  3473  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3474  0x0001  RedoInsertRow                                   0x35       S   1536
  3475  0x0001  RedoInsertRow                                   0x35       —    192
  3476  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3477  0x0001  RedoInsertRow                                   0x35       S    168
  3478  0x0001  RedoInsertRow                                   0x35       —    168
  3479  0x0001  RedoInsertRow                                   0x35       —    520
  3480  0x0001  RedoInsertRow                                   0x35       S    344
  3481  0x0001  RedoInsertRow                                   0x35       —    288
  3482  0x0000  OpenTableFromTablePath                          0x35       S     96
  3483  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3484  0x0001  RedoInsertRow                                   0x35       —    752
  3485  0x0001  RedoInsertRow                                   0x35       —    344
  3486  0x0001  RedoInsertRow                                   0x35       —    240
  3487  0x0001  RedoInsertRow                                   0x35       —    272
  3488  0x0001  RedoInsertRow                                   0x35       S   1528
  3489  0x0001  RedoInsertRow                                   0x35       —    184
  3490  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3491  0x0002  RedoDeleteRow                                   0x35       S    192
  3492  0x0001  RedoInsertRow                                   0x35       S    360
  3493  0x0001  RedoInsertRow                                   0x35       —    288
  3494  0x0001  RedoInsertRow                                   0x35       S   1528
  3495  0x0001  RedoInsertRow                                   0x35       —    184
  3496  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3497  0x0001  RedoInsertRow                                   0x35       S   1536
  3498  0x0001  RedoInsertRow                                   0x35       —    192
  3499  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3500  0x0001  RedoInsertRow                                   0x35       S   1536
  3501  0x0001  RedoInsertRow                                   0x35       —    192
  3502  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x35       —     72
  3503  0x0006  RedoAllocate                                    0x36       S    280
  3504  0x0001  RedoInsertRow                                   0x36       S   1536
  3505  0x0001  RedoInsertRow                                   0x36       —    192
  3506  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3507  0x0001  RedoInsertRow                                   0x36       S   1536
  3508  0x0001  RedoInsertRow                                   0x36       —    192
  3509  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3510  0x0002  RedoDeleteRow                                   0x36       S    200
  3511  0x0001  RedoInsertRow                                   0x36       —    184
  3512  0x0000  OpenTableFromTablePath                          0x36       —    232
  3513  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3514  0x0006  RedoAllocate                                    0x36       —    112
  3515  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3516  0x0001  RedoInsertRow                                   0x36       S    360
  3517  0x0001  RedoInsertRow                                   0x36       —    288
  3518  0x0002  RedoDeleteRow                                   0x36       S    192
  3519  0x0001  RedoInsertRow                                   0x36       —    184
  3520  0x0000  OpenTableFromTablePath                          0x36       —    224
  3521  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3522  0x0006  RedoAllocate                                    0x36       —    112
  3523  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3524  0x0008  RedoSetRangeState                               0x36       S    248
  3525  0x0001  RedoInsertRow                                   0x36       S    168
  3526  0x0001  RedoInsertRow                                   0x36       —    168
  3527  0x0001  RedoInsertRow                                   0x36       —    680
  3528  0x0001  RedoInsertRow                                   0x36       S    344
  3529  0x0001  RedoInsertRow                                   0x36       —    288
  3530  0x0001  RedoInsertRow                                   0x36       S   1536
  3531  0x0001  RedoInsertRow                                   0x36       —    192
  3532  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3533  0x0001  RedoInsertRow                                   0x36       S    168
  3534  0x0001  RedoInsertRow                                   0x36       —    168
  3535  0x0001  RedoInsertRow                                   0x36       —    584
  3536  0x0000  OpenTableFromTablePath                          0x36       S     96
  3537  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3538  0x0001  RedoInsertRow                                   0x36       —    752
  3539  0x0001  RedoInsertRow                                   0x36       —    344
  3540  0x0001  RedoInsertRow                                   0x36       —    240
  3541  0x0001  RedoInsertRow                                   0x36       —    272
  3542  0x0001  RedoInsertRow                                   0x36       S   1536
  3543  0x0001  RedoInsertRow                                   0x36       —    192
  3544  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3545  0x0006  RedoAllocate                                    0x36       S    280
  3546  0x0001  RedoInsertRow                                   0x36       S   1536
  3547  0x0001  RedoInsertRow                                   0x36       —    192
  3548  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3549  0x0002  RedoDeleteRow                                   0x36       S    200
  3550  0x0001  RedoInsertRow                                   0x36       —    184
  3551  0x0000  OpenTableFromTablePath                          0x36       —    232
  3552  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3553  0x0006  RedoAllocate                                    0x36       —    112
  3554  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3555  0x0002  RedoDeleteRow                                   0x36       S    160
  3556  0x0002  RedoDeleteRow                                   0x36       —    240
  3557  0x0001  RedoInsertRow                                   0x36       —    256
  3558  0x0001  RedoInsertRow                                   0x36       —    280
  3559  0x0001  RedoInsertRow                                   0x36       S    168
  3560  0x0001  RedoInsertRow                                   0x36       —    168
  3561  0x0001  RedoInsertRow                                   0x36       —    520
  3562  0x0001  RedoInsertRow                                   0x36       S   1536
  3563  0x0001  RedoInsertRow                                   0x36       —    192
  3564  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3565  0x0008  RedoSetRangeState                               0x36       S    248
  3566  0x0002  RedoDeleteRow                                   0x36       S    192
  3567  0x0001  RedoInsertRow                                   0x36       —    184
  3568  0x0000  OpenTableFromTablePath                          0x36       —    224
  3569  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3570  0x0006  RedoAllocate                                    0x36       —    112
  3571  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3572  0x0001  RedoInsertRow                                   0x36       S   1536
  3573  0x0001  RedoInsertRow                                   0x36       —    192
  3574  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3575  0x0001  RedoInsertRow                                   0x36       S    168
  3576  0x0001  RedoInsertRow                                   0x36       —    168
  3577  0x0001  RedoInsertRow                                   0x36       —    584
  3578  0x0001  RedoInsertRow                                   0x36       S   1528
  3579  0x0001  RedoInsertRow                                   0x36       —    184
  3580  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3581  0x0002  RedoDeleteRow                                   0x36       S    144
  3582  0x0002  RedoDeleteRow                                   0x36       —    208
  3583  0x0001  RedoInsertRow                                   0x36       —    224
  3584  0x0001  RedoInsertRow                                   0x36       —    272
  3585  0x000e  RedoSetParentId                                 0x36       —    144
  3586  0x0001  RedoInsertRow                                   0x36       S   1528
  3587  0x0001  RedoInsertRow                                   0x36       —    184
  3588  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3589  0x0001  RedoInsertRow                                   0x36       S   1536
  3590  0x0001  RedoInsertRow                                   0x36       —    192
  3591  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3592  0x0001  RedoInsertRow                                   0x36       S   1528
  3593  0x0001  RedoInsertRow                                   0x36       —    184
  3594  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3595  0x0002  RedoDeleteRow                                   0x36       S    200
  3596  0x0001  RedoInsertRow                                   0x36       —    184
  3597  0x0000  OpenTableFromTablePath                          0x36       —    232
  3598  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3599  0x0006  RedoAllocate                                    0x36       —    112
  3600  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3601  0x0001  RedoInsertRow                                   0x36       S    360
  3602  0x0001  RedoInsertRow                                   0x36       —    288
  3603  0x0001  RedoInsertRow                                   0x36       S   1528
  3604  0x0001  RedoInsertRow                                   0x36       —    184
  3605  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3606  0x0001  RedoInsertRow                                   0x36       S    168
  3607  0x0001  RedoInsertRow                                   0x36       —    168
  3608  0x0001  RedoInsertRow                                   0x36       —    576
  3609  0x0001  RedoInsertRow                                   0x36       S   1536
  3610  0x0001  RedoInsertRow                                   0x36       —    192
  3611  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3612  0x0002  RedoDeleteRow                                   0x36       S    192
  3613  0x0001  RedoInsertRow                                   0x36       —    184
  3614  0x0000  OpenTableFromTablePath                          0x36       —    224
  3615  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3616  0x0006  RedoAllocate                                    0x36       —    112
  3617  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3618  0x0002  RedoDeleteRow                                   0x36       S    168
  3619  0x0002  RedoDeleteRow                                   0x36       —    240
  3620  0x0001  RedoInsertRow                                   0x36       —    256
  3621  0x0001  RedoInsertRow                                   0x36       —    280
  3622  0x0001  RedoInsertRow                                   0x36       S   1536
  3623  0x0001  RedoInsertRow                                   0x36       —    192
  3624  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3625  0x0001  RedoInsertRow                                   0x36       S    168
  3626  0x0001  RedoInsertRow                                   0x36       —    168
  3627  0x0001  RedoInsertRow                                   0x36       —    576
  3628  0x0001  RedoInsertRow                                   0x36       S   1536
  3629  0x0001  RedoInsertRow                                   0x36       —    192
  3630  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3631  0x0002  RedoDeleteRow                                   0x36       S    192
  3632  0x0001  RedoInsertRow                                   0x36       —    184
  3633  0x0000  OpenTableFromTablePath                          0x36       —    224
  3634  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3635  0x0006  RedoAllocate                                    0x36       —    112
  3636  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3637  0x0006  RedoAllocate                                    0x36       S    288
  3638  0x0001  RedoInsertRow                                   0x36       S   1536
  3639  0x0001  RedoInsertRow                                   0x36       —    192
  3640  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3641  0x0002  RedoDeleteRow                                   0x36       S    200
  3642  0x0001  RedoInsertRow                                   0x36       —    184
  3643  0x0000  OpenTableFromTablePath                          0x36       —    232
  3644  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3645  0x0006  RedoAllocate                                    0x36       —    112
  3646  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3647  0x0001  RedoInsertRow                                   0x36       S   1536
  3648  0x0001  RedoInsertRow                                   0x36       —    192
  3649  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3650  0x0002  RedoDeleteRow                                   0x36       S    200
  3651  0x0001  RedoInsertRow                                   0x36       —    184
  3652  0x0000  OpenTableFromTablePath                          0x36       —    232
  3653  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3654  0x0006  RedoAllocate                                    0x36       —    112
  3655  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3656  0x0001  RedoInsertRow                                   0x36       S   1528
  3657  0x0001  RedoInsertRow                                   0x36       —    184
  3658  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3659  0x0001  RedoInsertRow                                   0x36       S   1528
  3660  0x0001  RedoInsertRow                                   0x36       —    184
  3661  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3662  0x0002  RedoDeleteRow                                   0x36       S    192
  3663  0x0001  RedoInsertRow                                   0x36       —    184
  3664  0x0000  OpenTableFromTablePath                          0x36       —    224
  3665  0x0020  CmsStream::UpdateStreamUserPayload              0x36       —     72
  3666  0x0006  RedoAllocate                                    0x36       —    112
  3667  0x001f  RedoUpdateStreamSummary                         0x36       —    120
  3668  0x0000  OpenTableFromTablePath                          0x36       S     96
  3669  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3670  0x0001  RedoInsertRow                                   0x36       —    752
  3671  0x0001  RedoInsertRow                                   0x36       —    344
  3672  0x0001  RedoInsertRow                                   0x36       —    240
  3673  0x0001  RedoInsertRow                                   0x36       —    272
  3674  0x0001  RedoInsertRow                                   0x36       S   1536
  3675  0x0001  RedoInsertRow                                   0x36       —    192
  3676  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3677  0x0001  RedoInsertRow                                   0x36       S    360
  3678  0x0001  RedoInsertRow                                   0x36       —    288
  3679  0x0001  RedoInsertRow                                   0x36       S   1536
  3680  0x0001  RedoInsertRow                                   0x36       —    192
  3681  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3682  0x0001  RedoInsertRow                                   0x36       S    168
  3683  0x0001  RedoInsertRow                                   0x36       —    168
  3684  0x0001  RedoInsertRow                                   0x36       —    640
  3685  0x0001  RedoInsertRow                                   0x36       S    168
  3686  0x0001  RedoInsertRow                                   0x36       —    168
  3687  0x0001  RedoInsertRow                                   0x36       —    584
  3688  0x0002  RedoDeleteRow                                   0x36       S    144
  3689  0x0002  RedoDeleteRow                                   0x36       —    200
  3690  0x0001  RedoInsertRow                                   0x36       —    224
  3691  0x0001  RedoInsertRow                                   0x36       —    272
  3692  0x0006  RedoAllocate                                    0x36       S    288
  3693  0x0001  RedoInsertRow                                   0x36       S   1536
  3694  0x0001  RedoInsertRow                                   0x36       —    192
  3695  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3696  0x0001  RedoInsertRow                                   0x36       S   1528
  3697  0x0001  RedoInsertRow                                   0x36       —    184
  3698  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3699  0x0001  RedoInsertRow                                   0x36       S    344
  3700  0x0001  RedoInsertRow                                   0x36       —    288
  3701  0x0002  RedoDeleteRow                                   0x36       S    160
  3702  0x0002  RedoDeleteRow                                   0x36       —    240
  3703  0x0001  RedoInsertRow                                   0x36       —    256
  3704  0x0001  RedoInsertRow                                   0x36       —    288
  3705  0x0001  RedoInsertRow                                   0x36       S   1536
  3706  0x0001  RedoInsertRow                                   0x36       —    192
  3707  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3708  0x0001  RedoInsertRow                                   0x36       S   1536
  3709  0x0001  RedoInsertRow                                   0x36       —    192
  3710  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x36       —     72
  3711  0x0002  RedoDeleteRow                                   0x37       S    144
  3712  0x0002  RedoDeleteRow                                   0x37       —    200
  3713  0x0001  RedoInsertRow                                   0x37       —    240
  3714  0x0001  RedoInsertRow                                   0x37       —    272
  3715  0x000e  RedoSetParentId                                 0x37       —    144
  3716  0x0001  RedoInsertRow                                   0x37       S   1536
  3717  0x0001  RedoInsertRow                                   0x37       —    192
  3718  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3719  0x0001  RedoInsertRow                                   0x37       S    360
  3720  0x0001  RedoInsertRow                                   0x37       —    288
  3721  0x0001  RedoInsertRow                                   0x37       S   1536
  3722  0x0001  RedoInsertRow                                   0x37       —    192
  3723  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3724  0x0001  RedoInsertRow                                   0x37       S   1536
  3725  0x0001  RedoInsertRow                                   0x37       —    192
  3726  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3727  0x0001  RedoInsertRow                                   0x37       S   1536
  3728  0x0001  RedoInsertRow                                   0x37       —    192
  3729  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3730  0x0001  RedoInsertRow                                   0x37       S   1536
  3731  0x0001  RedoInsertRow                                   0x37       —    192
  3732  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3733  0x0002  RedoDeleteRow                                   0x37       S    200
  3734  0x0001  RedoInsertRow                                   0x37       —    184
  3735  0x0000  OpenTableFromTablePath                          0x37       —    232
  3736  0x0020  CmsStream::UpdateStreamUserPayload              0x37       —     72
  3737  0x0006  RedoAllocate                                    0x37       —    112
  3738  0x001f  RedoUpdateStreamSummary                         0x37       —    120
  3739  0x0006  RedoAllocate                                    0x37       S    288
  3740  0x0001  RedoInsertRow                                   0x37       S   1528
  3741  0x0001  RedoInsertRow                                   0x37       —    184
  3742  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3743  0x0001  RedoInsertRow                                   0x37       S    168
  3744  0x0001  RedoInsertRow                                   0x37       —    168
  3745  0x0001  RedoInsertRow                                   0x37       —    736
  3746  0x0001  RedoInsertRow                                   0x37       S   1536
  3747  0x0001  RedoInsertRow                                   0x37       —    192
  3748  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3749  0x0002  RedoDeleteRow                                   0x37       S    200
  3750  0x0001  RedoInsertRow                                   0x37       —    184
  3751  0x0000  OpenTableFromTablePath                          0x37       —    232
  3752  0x0020  CmsStream::UpdateStreamUserPayload              0x37       —     72
  3753  0x0006  RedoAllocate                                    0x37       —    112
  3754  0x001f  RedoUpdateStreamSummary                         0x37       —    120
  3755  0x0000  OpenTableFromTablePath                          0x37       S     96
  3756  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3757  0x0001  RedoInsertRow                                   0x37       —    752
  3758  0x0001  RedoInsertRow                                   0x37       —    344
  3759  0x0001  RedoInsertRow                                   0x37       —    224
  3760  0x0001  RedoInsertRow                                   0x37       —    264
  3761  0x0002  RedoDeleteRow                                   0x37       S    144
  3762  0x0002  RedoDeleteRow                                   0x37       —    200
  3763  0x000f  RedoDeleteTable                                 0x37       —     56
  3764  0x0002  RedoDeleteRow                                   0x37       —    112
  3765  0x0001  RedoInsertRow                                   0x37       S   1528
  3766  0x0001  RedoInsertRow                                   0x37       —    184
  3767  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3768  0x0001  RedoInsertRow                                   0x37       S   1536
  3769  0x0001  RedoInsertRow                                   0x37       —    192
  3770  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3771  0x0001  RedoInsertRow                                   0x37       S    168
  3772  0x0001  RedoInsertRow                                   0x37       —    168
  3773  0x0001  RedoInsertRow                                   0x37       —    744
  3774  0x0001  RedoInsertRow                                   0x37       S   1528
  3775  0x0001  RedoInsertRow                                   0x37       —    184
  3776  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3777  0x0001  RedoInsertRow                                   0x37       S    168
  3778  0x0001  RedoInsertRow                                   0x37       —    168
  3779  0x0001  RedoInsertRow                                   0x37       —    440
  3780  0x0001  RedoInsertRow                                   0x37       S   1536
  3781  0x0001  RedoInsertRow                                   0x37       —    192
  3782  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3783  0x0001  RedoInsertRow                                   0x37       S   1536
  3784  0x0001  RedoInsertRow                                   0x37       —    192
  3785  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3786  0x0001  RedoInsertRow                                   0x37       S    360
  3787  0x0001  RedoInsertRow                                   0x37       —    288
  3788  0x0001  RedoInsertRow                                   0x37       S   1536
  3789  0x0001  RedoInsertRow                                   0x37       —    192
  3790  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3791  0x0000  OpenTableFromTablePath                          0x37       S     96
  3792  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3793  0x0001  RedoInsertRow                                   0x37       —    752
  3794  0x0001  RedoInsertRow                                   0x37       —    344
  3795  0x0001  RedoInsertRow                                   0x37       —    224
  3796  0x0001  RedoInsertRow                                   0x37       —    272
  3797  0x0001  RedoInsertRow                                   0x37       S   1528
  3798  0x0001  RedoInsertRow                                   0x37       —    184
  3799  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3800  0x0002  RedoDeleteRow                                   0x37       S    160
  3801  0x0002  RedoDeleteRow                                   0x37       —    232
  3802  0x0001  RedoInsertRow                                   0x37       —    240
  3803  0x0001  RedoInsertRow                                   0x37       —    280
  3804  0x0001  RedoInsertRow                                   0x37       S   1536
  3805  0x0001  RedoInsertRow                                   0x37       —    192
  3806  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3807  0x0001  RedoInsertRow                                   0x37       S   1536
  3808  0x0001  RedoInsertRow                                   0x37       —    192
  3809  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3810  0x0000  OpenTableFromTablePath                          0x37       S     96
  3811  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3812  0x0001  RedoInsertRow                                   0x37       —    752
  3813  0x0001  RedoInsertRow                                   0x37       —    344
  3814  0x0001  RedoInsertRow                                   0x37       —    240
  3815  0x0001  RedoInsertRow                                   0x37       —    272
  3816  0x0001  RedoInsertRow                                   0x37       S   1536
  3817  0x0001  RedoInsertRow                                   0x37       —    192
  3818  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3819  0x0012  RedoMoveContainer                               0x37       S    120
  3820  0x0012  RedoMoveContainer                               0x37       —     80
  3821  0x0001  RedoInsertRow                                   0x37       S   1536
  3822  0x0001  RedoInsertRow                                   0x37       —    192
  3823  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x37       —     72
  3824  0x0001  RedoInsertRow                                   0x37       S    168
  3825  0x0001  RedoInsertRow                                   0x37       —    168
  3826  0x0001  RedoInsertRow                                   0x37       —    720
  3827  0x0002  RedoDeleteRow                                   0x37       S    128
  3828  0x0001  RedoInsertRow                                   0x37       —    152
  3829  0x0005  RedoReparentTable                               0x37       —    264
  3830  0x0001  RedoInsertRow                                   0x37       —    256
  3831  0x0001  RedoInsertRow                                   0x37       S    360
  3832  0x0001  RedoInsertRow                                   0x37       —    288
  3833  0x0001  RedoInsertRow                                   0x37       S    344
  3834  0x0001  RedoInsertRow                                   0x37       —    288
