seq,timestamp,action,path,name,oid,opcodes,record_count,plcn,image
302,2026-05-19T19:57:53.820Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,hardlink_november_679445.dat,0x706,INSERT_ROW INSERT_ROW,2,3105,wininsiderrefs8gtest2.raw
303,2026-05-19T19:57:57.363Z,CREATE,OID 0x734,dir_backup_714526,0x734,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3105,wininsiderrefs8gtest2.raw
304,2026-05-19T19:57:57.460Z,CREATE,/testspecials/dir_gamma_666805/dir_temp_510750,sierra_draft_521559.tmp,0x709,INSERT_ROW INSERT_ROW SET_OBJECT,3,3105,wininsiderrefs8gtest2.raw
305,,STREAM_UPD,/testspecials/dir_oscar_288048/dir_beta_718060,,0x732,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3105,wininsiderrefs8gtest2.raw
306,2026-05-19T19:57:57.728Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_index_888328,uniform_output_468590.bin,0x724,INSERT_ROW INSERT_ROW SET_OBJECT,3,3105,wininsiderrefs8gtest2.raw
307,,ALLOCATE,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212,,0x71f,ALLOCATE,1,3105,wininsiderrefs8gtest2.raw
308,2026-05-19T19:57:58.060Z,CREATE,/testspecials/dir_gamma_666805,cache_victor_785990.json,0x71b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3106,wininsiderrefs8gtest2.raw
309,,MODIFY,/testspecials/dir_config_384571,,0x72b,UPDATE_ROW,1,3106,wininsiderrefs8gtest2.raw
310,,STREAM_UPD,/testspecials/dir_config_384571,,0x72b,UPDATE_STREAM,1,3106,wininsiderrefs8gtest2.raw
311,,REPARENT,/testspecials/dir_record_119518/dir_delta_826049/dir_record_396651,symlink_november_646784.lnk,0x707,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3106,wininsiderrefs8gtest2.raw
312,2026-05-19T19:57:58.433Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,symlink_lima_134080.lnk,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,3106,wininsiderrefs8gtest2.raw
313,,STREAM_UPD,/testspecials/dir_gamma_666805,,0x71b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3106,wininsiderrefs8gtest2.raw
314,,REPARENT,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400/dir_backup_465193,symlink_echo_871028.lnk,0x705,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3106,wininsiderrefs8gtest2.raw
315,2026-05-19T19:57:33.455Z,CREATE,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400/dir_backup_465193/dir_november_945195,hardlink_mike_353671.lnk,0x708,INSERT_ROW INSERT_ROW,2,3106,wininsiderrefs8gtest2.raw
316,2026-05-19T19:57:59.115Z,CREATE,/testspecials/dir_config_384571/dir_backup_503994/dir_romeo_941465/dir_mike_372259,symlink_oscar_486618.lnk,0x727,INSERT_ROW INSERT_ROW SET_OBJECT,3,3106,wininsiderrefs8gtest2.raw
317,2026-05-19T19:57:59.378Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_alpha_340360,dir_report_364731,0x735,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3106,wininsiderrefs8gtest2.raw
318,2026-05-19T19:57:59.445Z,CREATE,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840,dir_lima_907209,0x736,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3106,wininsiderrefs8gtest2.raw
319,2026-05-19T19:57:56.373Z,MOVE,/testspecials/dir_record_119518,dir_audit_623569,0x703,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,3107,wininsiderrefs8gtest2.raw
320,2026-05-19T19:57:59.738Z,CREATE,/testspecials/dir_record_119518,symlink_whiskey_142221.lnk,0x703,INSERT_ROW INSERT_ROW SET_OBJECT,3,3107,wininsiderrefs8gtest2.raw
321,2026-05-19T19:57:59.988Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912,symlink_mike_662904.lnk,0x712,INSERT_ROW INSERT_ROW SET_OBJECT,3,3107,wininsiderrefs8gtest2.raw
322,,STREAM_UPD,/testspecials/dir_record_119518/dir_mike_657912,,0x712,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3107,wininsiderrefs8gtest2.raw
323,2026-05-19T19:58:00.262Z,CREATE,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_hotel_650514,dir_hotel_650514,0x737,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3107,wininsiderrefs8gtest2.raw
324,,MODIFY,/testspecials/dir_record_119518,,0x703,FREE,1,3107,wininsiderrefs8gtest2.raw
325,2026-05-19T19:58:01.714Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049,hotel_echo_270487.tmp,0x704,INSERT_ROW INSERT_ROW SET_OBJECT,3,3107,wininsiderrefs8gtest2.raw
326,,ENTRY_REMOVE,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,,0x706,DELETE_ROW,1,3107,wininsiderrefs8gtest2.raw
327,,ENTRY_REMOVE,/testspecials/dir_oscar_288048/dir_sync_959703,,0x729,DELETE_ROW,1,3108,wininsiderrefs8gtest2.raw
328,,STREAM_UPD,/testspecials/dir_oscar_288048/dir_sync_959703,,0x729,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3108,wininsiderrefs8gtest2.raw
329,,REPARENT,/testspecials,symlink_india_844252.lnk,0x702,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3108,wininsiderrefs8gtest2.raw
330,2026-05-19T19:58:04.324Z,CREATE,/testspecials/dir_oscar_738992,dir_oscar_738992,0x738,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3108,wininsiderrefs8gtest2.raw
331,2026-05-19T19:58:04.933Z,CREATE,/testspecials/dir_gamma_666805,draft_mike_250342.txt,0x71b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3108,wininsiderrefs8gtest2.raw
332,,STREAM_UPD,/testspecials/dir_record_119518/dir_delta_826049/dir_index_888328,,0x724,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3108,wininsiderrefs8gtest2.raw
333,,MODIFY,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400,,0x72f,UPDATE_ROW,1,3108,wininsiderrefs8gtest2.raw
334,,STREAM_UPD,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400,,0x72f,UPDATE_STREAM,1,3108,wininsiderrefs8gtest2.raw
335,2026-05-19T19:58:05.688Z,CREATE,/testspecials/dir_gamma_666805/dir_temp_510750,gamma_record_961912.xml,0x709,INSERT_ROW INSERT_ROW SET_OBJECT,3,3108,wininsiderrefs8gtest2.raw
336,2026-05-19T19:58:06.186Z,CREATE,/testspecials/dir_config_384571,whiskey_audit_532580.log,0x72b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3108,wininsiderrefs8gtest2.raw
337,,STREAM_UPD,/testspecials/dir_gamma_666805/dir_temp_510750,,0x709,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3109,wininsiderrefs8gtest2.raw
338,2026-05-19T19:58:06.849Z,CREATE,/testspecials/dir_record_119518,symlink_data_283615.lnk,0x703,INSERT_ROW INSERT_ROW SET_OBJECT,3,3109,wininsiderrefs8gtest2.raw
339,,REPARENT,/testspecials/dir_record_119518/dir_mike_657912,sync_beta_248178.ini,0x712,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3109,wininsiderrefs8gtest2.raw
340,2026-05-19T19:58:07.500Z,CREATE,/testspecials/dir_oscar_288048,log_uniform_222343.txt,0x70b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3109,wininsiderrefs8gtest2.raw
341,2026-05-19T19:58:07.854Z,CREATE,/testspecials/dir_oscar_738992/dir_november_183978,dir_lima_507826,0x73a,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3109,wininsiderrefs8gtest2.raw
342,2026-05-19T19:58:08.038Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_record_396651,backup_zulu_428274.txt,0x707,INSERT_ROW INSERT_ROW SET_OBJECT,3,3109,wininsiderrefs8gtest2.raw
343,,STREAM_UPD,/testspecials/dir_config_384571/dir_backup_503994/dir_romeo_941465/dir_mike_372259,,0x727,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3109,wininsiderrefs8gtest2.raw
344,2026-05-19T19:58:09.046Z,CREATE,/testspecials,symlink_victor_583095.lnk,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,3109,wininsiderrefs8gtest2.raw
345,,OP,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212,,0x71f,INSERT_ROW INSERT_ROW INSERT_ROW,3,3109,wininsiderrefs8gtest2.raw
346,,ENTRY_REMOVE,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400/dir_backup_465193/dir_november_945195,,0x708,DELETE_ROW,1,3109,wininsiderrefs8gtest2.raw
347,2026-05-19T19:58:10.252Z,CREATE,/testspecials/dir_gamma_666805,index_gamma_836180.xml,0x71b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3110,wininsiderrefs8gtest2.raw
348,,REPARENT,/testspecials/dir_record_119518/dir_delta_826049,lima_whiskey_778046.dat,0x704,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3110,wininsiderrefs8gtest2.raw
349,2026-05-19T19:58:10.913Z,CREATE,/testspecials/dir_oscar_738992,hotel_audit_578337.bin,0x738,INSERT_ROW INSERT_ROW SET_OBJECT,3,3110,wininsiderrefs8gtest2.raw
350,2026-05-19T19:58:11.899Z,CREATE,/testspecials/dir_gamma_666805/dir_data_621988,dir_data_621988,0x73c,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3110,wininsiderrefs8gtest2.raw
351,,ALLOCATE,/testspecials/dir_record_119518/dir_delta_826049/dir_index_888328,,0x724,ALLOCATE,1,3110,wininsiderrefs8gtest2.raw
352,2026-05-19T19:58:12.218Z,CREATE,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_index_771780,dir_index_771780,0x73e,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3110,wininsiderrefs8gtest2.raw
353,,ALLOCATE,/testspecials/dir_record_119518,,0x703,ALLOCATE,1,3110,wininsiderrefs8gtest2.raw
354,,REPARENT,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212,,0x71f,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,3110,wininsiderrefs8gtest2.raw
355,2026-05-19T19:58:12.625Z,CREATE,/testspecials,symlink_yankee_958684.lnk,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,3110,wininsiderrefs8gtest2.raw
356,,OP,/testspecials/dir_oscar_738992/dir_november_183978,,0x73a,INSERT_ROW INSERT_ROW INSERT_ROW,3,3111,wininsiderrefs8gtest2.raw
357,2026-05-19T19:58:13.173Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841,foxtrot_yankee_858769.md,0x72c,INSERT_ROW INSERT_ROW SET_OBJECT,3,3111,wininsiderrefs8gtest2.raw
358,,STREAM_UPD,/testspecials/dir_record_119518/dir_yankee_902047,,0x723,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3111,wininsiderrefs8gtest2.raw
359,2026-05-19T19:58:13.609Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841,symlink_gamma_320457.lnk,0x72c,INSERT_ROW INSERT_ROW SET_OBJECT,3,3111,wininsiderrefs8gtest2.raw
360,2026-05-19T19:57:28.261Z,CREATE,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400/dir_backup_465193,hardlink_india_586187.lnk,0x705,INSERT_ROW INSERT_ROW,2,3111,wininsiderrefs8gtest2.raw
361,2026-05-19T19:58:11.827Z,MOVE,/testspecials/dir_record_119518,dir_mike_702395,0x703,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,3111,wininsiderrefs8gtest2.raw
362,2026-05-19T19:58:14.107Z,CREATE,/testspecials/dir_config_384571,symlink_zulu_759409.lnk,0x72b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3111,wininsiderrefs8gtest2.raw
363,2026-05-19T19:58:14.287Z,CREATE,OID 0x741,dir_hotel_606115,0x741,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3111,wininsiderrefs8gtest2.raw
364,2026-05-19T19:58:14.432Z,CREATE,/testspecials/dir_record_119518,symlink_hotel_377279.lnk,0x703,INSERT_ROW INSERT_ROW SET_OBJECT,3,3111,wininsiderrefs8gtest2.raw
365,2026-05-19T19:58:14.710Z,CREATE,/testspecials/dir_config_384571,symlink_sierra_203526.lnk,0x72b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3111,wininsiderrefs8gtest2.raw
366,,ALLOCATE,/testspecials/dir_record_119518/dir_yankee_902047,,0x723,ALLOCATE,1,3112,wininsiderrefs8gtest2.raw
367,2026-05-19T19:58:15.255Z,CREATE,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_alpha_750125,victor_backup_919051.cfg,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3112,wininsiderrefs8gtest2.raw
368,,STREAM_UPD,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_alpha_750125,,0x73f,UPDATE_STREAM,1,3112,wininsiderrefs8gtest2.raw
369,,OP,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212,,0x71f,INSERT_ROW INSERT_ROW INSERT_ROW,3,3112,wininsiderrefs8gtest2.raw
370,,ENTRY_REMOVE,/testspecials,,0x702,DELETE_ROW,1,3112,wininsiderrefs8gtest2.raw
371,,REPARENT,/testspecials/dir_record_119518/dir_delta_826049/dir_index_888328,romeo_kilo_561520.txt,0x724,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3112,wininsiderrefs8gtest2.raw
372,2026-05-19T19:58:16.240Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841,symlink_papa_790269.lnk,0x72c,INSERT_ROW INSERT_ROW SET_OBJECT,3,3112,wininsiderrefs8gtest2.raw
373,,OP,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_alpha_750125,,0x73f,INSERT_ROW INSERT_ROW INSERT_ROW,3,3112,wininsiderrefs8gtest2.raw
374,,ENTRY_REMOVE,/testspecials/dir_record_119518,,0x703,DELETE_ROW,1,3112,wininsiderrefs8gtest2.raw
375,2026-05-19T19:58:16.965Z,CREATE,/testspecials/dir_gamma_666805/dir_data_621988,echo_output_850558.lnk,0x73c,INSERT_ROW INSERT_ROW SET_OBJECT,3,3112,wininsiderrefs8gtest2.raw
376,,UPDATE,/testspecials/dir_gamma_666805/dir_data_621988,hidden_7075,0x73c,DELETE_ROW INSERT_ROW,2,3113,wininsiderrefs8gtest2.raw
377,,UPDATE,/testspecials/dir_gamma_666805/dir_data_621988,hidden_9741,0x73c,DELETE_ROW INSERT_ROW,2,3113,wininsiderrefs8gtest2.raw
378,2026-05-19T19:58:17.226Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065,dir_romeo_151065,0x743,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3113,wininsiderrefs8gtest2.raw
379,2026-05-19T19:58:17.328Z,CREATE,/testspecials/dir_oscar_288048/dir_beta_718060,alpha_audit_409219.ini,0x732,INSERT_ROW INSERT_ROW SET_OBJECT,3,3113,wininsiderrefs8gtest2.raw
380,,STREAM_UPD,/testspecials/dir_gamma_666805/dir_temp_510750,,0x709,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3113,wininsiderrefs8gtest2.raw
381,2026-05-19T19:58:17.929Z,CREATE,/testspecials/dir_oscar_738992,record_echo_483079.dat,0x738,INSERT_ROW INSERT_ROW SET_OBJECT,3,3113,wininsiderrefs8gtest2.raw
382,2026-05-19T19:58:18.033Z,CREATE,/testspecials/dir_oscar_288048/dir_beta_718060,backup_yankee_435664.log,0x732,INSERT_ROW INSERT_ROW SET_OBJECT,3,3113,wininsiderrefs8gtest2.raw
383,,OP,/testspecials,,0x702,INSERT_ROW INSERT_ROW INSERT_ROW,3,3113,wininsiderrefs8gtest2.raw
384,2026-05-19T19:58:18.423Z,CREATE,/testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834,symlink_whiskey_280801.lnk,0x73d,INSERT_ROW INSERT_ROW SET_OBJECT,3,3113,wininsiderrefs8gtest2.raw
385,2026-05-19T19:58:18.767Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,symlink_trace_604657.lnk,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,3114,wininsiderrefs8gtest2.raw
386,2026-05-19T19:57:28.040Z,CREATE,/testspecials/dir_record_119518,hardlink_delta_168834.lnk,0x703,INSERT_ROW INSERT_ROW,2,3114,wininsiderrefs8gtest2.raw
387,,ENTRY_REMOVE,/testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834,,0x73d,DELETE_ROW,1,3114,wininsiderrefs8gtest2.raw
388,,ALLOCATE,/testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834,,0x73d,ALLOCATE,1,3114,wininsiderrefs8gtest2.raw
389,2026-05-19T19:58:16.714Z,RENAME,/testspecials/dir_record_119518/dir_delta_826049,dir_backup_538498,0x704,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,3114,wininsiderrefs8gtest2.raw
390,2026-05-19T19:58:20.416Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065,symlink_tango_121575.lnk,0x743,INSERT_ROW INSERT_ROW SET_OBJECT,3,3114,wininsiderrefs8gtest2.raw
391,,STREAM_UPD,/testspecials/dir_oscar_288048/dir_sync_959703,,0x729,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3114,wininsiderrefs8gtest2.raw
392,2026-05-19T19:58:20.665Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912,output_sierra_516344.cfg,0x712,INSERT_ROW INSERT_ROW SET_OBJECT,3,3114,wininsiderrefs8gtest2.raw
393,2026-05-19T19:58:20.781Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_record_396651,config_audit_702864.bin,0x707,INSERT_ROW INSERT_ROW SET_OBJECT,3,3114,wininsiderrefs8gtest2.raw
394,2026-05-19T19:58:21.030Z,CREATE,/testspecials/dir_config_384571,symlink_hotel_347915.lnk,0x72b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3115,wininsiderrefs8gtest2.raw
395,,ALLOCATE,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400/dir_backup_465193/dir_report_888370,,0x715,ALLOCATE,1,3115,wininsiderrefs8gtest2.raw
396,,DELETE,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212,,0x71f,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,3115,wininsiderrefs8gtest2.raw
397,2026-05-19T19:58:21.875Z,CREATE,/testspecials/dir_oscar_288048/dir_sync_959703/dir_echo_270344,delta_kilo_576687.bak,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,3115,wininsiderrefs8gtest2.raw
398,,REPARENT,/testspecials/dir_record_119518,symlink_whiskey_142221.lnk,0x703,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3115,wininsiderrefs8gtest2.raw
399,2026-05-19T19:58:22.182Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065/dir_yankee_471067,dir_romeo_521747,0x745,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3115,wininsiderrefs8gtest2.raw
400,,STREAM_UPD,/testspecials/dir_oscar_288048,,0x70b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3115,wininsiderrefs8gtest2.raw
401,2026-05-19T19:58:22.804Z,CREATE,/testspecials/dir_config_384571,archive_tango_662447.tmp,0x72b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3115,wininsiderrefs8gtest2.raw
402,2026-05-19T19:57:30.420Z,CREATE,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400/dir_backup_465193,hardlink_romeo_415316.lnk,0x705,INSERT_ROW INSERT_ROW,2,3115,wininsiderrefs8gtest2.raw
403,,OP,/testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834,,0x73d,INSERT_ROW INSERT_ROW INSERT_ROW,3,3116,wininsiderrefs8gtest2.raw
404,2026-05-19T19:58:24.261Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841/dir_tango_254419,dir_yankee_851954,0x746,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3116,wininsiderrefs8gtest2.raw
405,2026-05-19T19:58:24.765Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912,foxtrot_config_649945.md,0x712,INSERT_ROW INSERT_ROW SET_OBJECT,3,3116,wininsiderrefs8gtest2.raw
406,2026-05-19T19:58:25.198Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,temp_archive_630229.cfg,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,3116,wininsiderrefs8gtest2.raw
407,2026-05-19T19:58:26.204Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_alpha_340360,symlink_whiskey_288934.lnk,0x735,INSERT_ROW INSERT_ROW SET_OBJECT,3,3116,wininsiderrefs8gtest2.raw
408,2026-05-19T19:58:26.491Z,CREATE,/testspecials/dir_config_384571/dir_beta_813541,hotel_temp_100802.log,0x731,INSERT_ROW INSERT_ROW SET_OBJECT,3,3116,wininsiderrefs8gtest2.raw
409,,STREAM_UPD,/testspecials/dir_config_384571/dir_beta_813541,,0x731,UPDATE_STREAM,1,3116,wininsiderrefs8gtest2.raw
410,2026-05-19T19:57:34.497Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_record_396651,hardlink_beta_446289.lnk,0x707,INSERT_ROW INSERT_ROW,2,3116,wininsiderrefs8gtest2.raw
411,2026-05-19T19:58:27.121Z,CREATE,/testspecials/dir_config_384571,symlink_output_551469.lnk,0x72b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3117,wininsiderrefs8gtest2.raw
412,2026-05-19T19:58:27.427Z,CREATE,/testspecials/dir_oscar_738992/dir_november_183978,symlink_tango_551004.lnk,0x73a,INSERT_ROW INSERT_ROW SET_OBJECT,3,3117,wininsiderrefs8gtest2.raw
413,,STREAM_UPD,/testspecials/dir_config_384571/dir_beta_813541,,0x731,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3117,wininsiderrefs8gtest2.raw
414,,REPARENT,/testspecials/dir_record_119518/dir_yankee_902047,india_uniform_529180.dat,0x723,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3117,wininsiderrefs8gtest2.raw
415,,OP,/testspecials/dir_record_119518/dir_delta_826049,,0x704,INSERT_ROW INSERT_ROW INSERT_ROW,3,3117,wininsiderrefs8gtest2.raw
416,2026-05-19T19:58:28.507Z,CREATE,/testspecials/dir_oscar_738992/dir_november_183978,symlink_report_682518.lnk,0x73a,INSERT_ROW INSERT_ROW SET_OBJECT,3,3117,wininsiderrefs8gtest2.raw
417,,STREAM_UPD,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212/dir_alpha_340360,,0x735,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,3117,wininsiderrefs8gtest2.raw
418,2026-05-19T19:58:28.868Z,CREATE,OID 0x748,dir_index_313250,0x748,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,3117,wininsiderrefs8gtest2.raw
419,2026-05-19T19:58:29.325Z,CREATE,/testspecials/dir_config_384571,cache_hotel_105430.tmp,0x72b,INSERT_ROW INSERT_ROW SET_OBJECT,3,3117,wininsiderrefs8gtest2.raw
420,,ALLOCATE,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400,,0x72f,ALLOCATE,1,3118,wininsiderrefs8gtest2.raw
421,,ALLOCATE,/testspecials,,0x702,ALLOCATE,1,3118,wininsiderrefs8gtest2.raw
422,2026-05-19T19:58:30.071Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841/dir_tango_254419,symlink_gamma_620219.lnk,0x746,INSERT_ROW INSERT_ROW SET_OBJECT,3,3118,wininsiderrefs8gtest2.raw
423,2026-05-19T19:58:30.341Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_record_790212,symlink_foxtrot_376349.lnk,0x71f,INSERT_ROW INSERT_ROW SET_OBJECT,3,3118,wininsiderrefs8gtest2.raw
424,,REPARENT,/testspecials/dir_record_119518/dir_yankee_902047/dir_tango_893400/dir_backup_465193/dir_november_945195,symlink_november_114298.lnk,0x708,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,3118,wininsiderrefs8gtest2.raw
425,2026-05-19T19:58:30.880Z,CREATE,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065/dir_yankee_471067,audit_audit_775578.ini,0x745,INSERT_ROW INSERT_ROW SET_OBJECT,3,3118,wininsiderrefs8gtest2.raw
426,2026-05-19T19:58:20.588Z,RENAME,/testspecials/dir_oscar_288048,dir_mike_752990,0x70b,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,3118,wininsiderrefs8gtest2.raw
427,,OP,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065/dir_yankee_471067,,0x745,INSERT_ROW INSERT_ROW INSERT_ROW,3,3118,wininsiderrefs8gtest2.raw
428,2026-05-19T19:58:31.571Z,CREATE,/testspecials/dir_gamma_666805/dir_data_621988,quebec_romeo_411474.cfg,0x73c,INSERT_ROW INSERT_ROW SET_OBJECT,3,3118,wininsiderrefs8gtest2.raw
429,2026-05-19T19:58:31.849Z,CREATE,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,symlink_trace_947482.lnk,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,3118,wininsiderrefs8gtest2.raw
430,,ALLOCATE,/testspecials/dir_record_119518/dir_yankee_902047,,0x723,ALLOCATE,1,3119,wininsiderrefs8gtest2.raw
