# forefst wininsiderrefs8gtest2.raw timeline --limit 200
# ----------------------------------------------------------------------------
==============================================================================
ReFS Super-Timeline — wininsiderrefs8gtest2.raw
==============================================================================
  Sources merged: USN=0  MLog=611  $SI-MACB=3576  (joined by OID, sorted by time)
  NOTE: USN journal inactive on this image — timeline is $SI + MLog only.
  Caveat: USN and $SI carry exact FILETIMEs. MLog has NO wall-clock time — an MLog row's time is
          the affected object's embedded $SI birth (approximate; for a RENAME/MOVE it is the object
          birth, not the op time). MLog times that predate the volume are undated + marked.
          (5 MLog rows had an impossible pre-volume time → undated.)
------------------------------------------------------------------------------
  Timestamp (UTC)          Src    OID         Name/Path                   Event
  2025-07-16 07:17:35 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-07-16 07:17:35 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2025-08-11 07:17:32 UTC  $SI    —           testintegrity/xbpt_india…   Created
  2025-08-11 07:17:32 UTC  $SI    —           testintegrity/xbpt_india…   Modified
  2025-08-11 07:17:32 UTC  $SI    —           testintegrity/xbpt_india…   Accessed
  2025-09-04 07:16:57 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-09-04 07:16:57 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-09-04 07:16:57 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2025-11-04 19:59:09 UTC  $SI    —           testspecials/dir_record_…   Created
  2025-11-04 19:59:09 UTC  $SI    —           testspecials/dir_record_…   Modified
  2025-11-04 19:59:09 UTC  $SI    —           testspecials/dir_record_…   Accessed
  2025-11-05 07:16:31 UTC  $SI    —           testintegrity/xbpt_foxtr…   Created
  2025-12-01 07:17:11 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-12-01 07:17:11 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-12-01 07:17:11 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2025-12-30 07:17:16 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-12-30 07:17:16 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-12-30 07:17:16 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2026-01-01 07:16:17 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2026-01-01 19:57:30 UTC  $SI    —           testspecials/dir_config_…   Modified
  2026-01-01 19:57:30 UTC  $SI    —           testspecials/dir_gamma_6…   Created
  2026-01-01 19:57:30 UTC  $SI    —           testspecials/dir_oscar_7…   Created
  2026-01-01 19:57:30 UTC  $SI    —           testspecials/dir_record_…   Created
  2026-01-01 19:57:30 UTC  $SI    —           testspecials/dir_record_…   Created
  2026-01-27 19:59:19 UTC  $SI    —           testspecials/dir_record_…   Created
  2026-01-27 19:59:19 UTC  $SI    —           testspecials/dir_record_…   Modified
  2026-01-27 19:59:19 UTC  $SI    —           testspecials/dir_record_…   Accessed
  2026-01-27 19:59:19 UTC  $SI    —           testspecials/dir_record_…   Created
  2026-01-27 19:59:19 UTC  $SI    —           testspecials/dir_record_…   Modified
  2026-01-27 19:59:19 UTC  $SI    —           testspecials/dir_record_…   Accessed
  2026-02-23 07:17:05 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2026-03-01 07:16:07 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2026-03-01 07:16:07 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2026-03-01 07:16:07 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2026-05-19 19:56:46 UTC  MLog   —                                       MODIFY
  2026-05-19 19:56:46 UTC  MLog   —                                       MODIFY
  2026-05-19 19:56:47 UTC  MLog   0x600       /                           WRITE
  2026-05-19 19:56:47 UTC  $SI    0x701       System Volume Information   Created
  2026-05-19 19:56:47 UTC  $SI    0x701       System Volume Information   Modified
  2026-05-19 19:56:47 UTC  $SI    0x701       System Volume Information   Metadata-Changed
  2026-05-19 19:56:47 UTC  $SI    0x701       System Volume Information   Accessed
  2026-05-19 19:56:47 UTC  $SI    —           System Volume Informatio…   Created
  2026-05-19 19:56:47 UTC  MLog   0x701       /System Volume Informati…   CREATE
  2026-05-19 19:56:47 UTC  $SI    —           System Volume Informatio…   Modified
  2026-05-19 19:56:47 UTC  $SI    —           System Volume Informatio…   Metadata-Changed
  2026-05-19 19:56:47 UTC  $SI    —           System Volume Informatio…   Accessed
  2026-05-19 19:57:27 UTC  $SI    0x702       testspecials                Created
  2026-05-19 19:57:27 UTC  MLog   0x702       /testspecials               CREATE
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/archive_alp…   Created
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/dir_record_…   Modified
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/dir_record_…   Metadata-Changed
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/dir_gamma_6…   Created
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/dir_record_…   Created
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/mike_mike_6…   Created
  2026-05-19 19:57:27 UTC  MLog   0x702       /testspecials               CREATE
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/dir_record_…   Created
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/dir_config_…   Created
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/dir_record_…   Created
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/dir_record_…   Created
  2026-05-19 19:57:27 UTC  $SI    —           testspecials/temp_draft_…   Created
  2026-05-19 19:57:27 UTC  MLog   0x702       /testspecials               CREATE
  2026-05-19 19:57:28 UTC  $SI    0x703       testspecials/dir_record_…   Created
  2026-05-19 19:57:28 UTC  $SI    0x704       testspecials/dir_record_…   Created
  2026-05-19 19:57:28 UTC  $SI    —           testspecials/dir_oscar_2…   Created
  2026-05-19 19:57:28 UTC  $SI    —           testspecials/dir_oscar_2…   Modified
  2026-05-19 19:57:28 UTC  $SI    —           testspecials/dir_oscar_2…   Accessed
  2026-05-19 19:57:28 UTC  $SI    —           testspecials/dir_oscar_2…   Created
  2026-05-19 19:57:28 UTC  $SI    —           testspecials/dir_oscar_2…   Modified
  2026-05-19 19:57:28 UTC  $SI    —           testspecials/dir_oscar_2…   Accessed
  2026-05-19 19:57:28 UTC  $SI    —           testspecials/dir_record_…   Created
------------------------------------------------------------------------------
  200 events
